cluster,kind,class,method,signature,type,confidence
network-infra,network-infra,KLogClient,LogTryReturnTongBindItem,"KLogClient::LogTryReturnTongBindItem(unsigned long, KPlayer*, int, int, int)",DRIFT,hard
network-infra,network-infra,KLogClient,LogUnStrengthEquip,"KLogClient::LogUnStrengthEquip(KPlayer*, KEQUIP_DESC&, int, std::map<unsigned long, int, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int>>>&)",DRIFT,hard
network-infra,network-infra,KLogClient,LogUpdateDiamond,"KLogClient::LogUpdateDiamond(KPlayer*, KDIAMOND&, int, int, int, int, std::map<unsigned long, int, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int>>>&)",DRIFT,hard
network-infra,network-infra,KLogClient,LogUsableMentorValueChange,"KLogClient::LogUsableMentorValueChange(int, KPlayer*, char const*, char const*)",DRIFT,hard
network-infra,network-infra,KLogClient,~KLogClient,KLogClient::~KLogClient(),DRIFT,hard
network-infra,network-infra,KRelayClient,DoAcceptJoinArena,"KRelayClient::DoAcceptJoinArena(unsigned long, int, int, unsigned long, int, int, unsigned long, unsigned long)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoAcceptJoinTongBattleField,"KRelayClient::DoAcceptJoinTongBattleField(unsigned long, unsigned long, int, int, unsigned long)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoAddNewCampFightValue,"KRelayClient::DoAddNewCampFightValue(int, int, int)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoAddTAEquipsScoreRequest,"KRelayClient::DoAddTAEquipsScoreRequest(int, unsigned long, unsigned long, int)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoApplyCoinOperatingFlag,KRelayClient::DoApplyCoinOperatingFlag(KPlayer*),DRIFT,hard
network-infra,network-infra,KRelayClient,DoApplyDirectMentorData,"KRelayClient::DoApplyDirectMentorData(unsigned long, unsigned long)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoApplyFellowshipPlayerFellowInfo,KRelayClient::DoApplyFellowshipPlayerFellowInfo(unsigned long),DRIFT,hard
network-infra,network-infra,KRelayClient,DoApplyFreezeFarmer,"KRelayClient::DoApplyFreezeFarmer(unsigned long, unsigned long)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoApplyGSNewExtPoint,"KRelayClient::DoApplyGSNewExtPoint(unsigned long, int, int)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoApplyInvitationJoinCorps,"KRelayClient::DoApplyInvitationJoinCorps(unsigned long, unsigned long, unsigned long, int)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoApplySingleDungeonLastScore,KRelayClient::DoApplySingleDungeonLastScore(unsigned long),DRIFT,hard
network-infra,network-infra,KRelayClient,DoApplySingleDungeonScoreRankPlayerInfo,KRelayClient::DoApplySingleDungeonScoreRankPlayerInfo(),DRIFT,hard
network-infra,network-infra,KRelayClient,DoApplyTongCacheRequest,KRelayClient::DoApplyTongCacheRequest(unsigned long),DRIFT,hard
network-infra,network-infra,KRelayClient,DoBMBidCancelRequest,"KRelayClient::DoBMBidCancelRequest(unsigned long, unsigned long)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoBMBidRequest,"KRelayClient::DoBMBidRequest(unsigned long, unsigned long, int, unsigned long, unsigned long)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoBMLookupRequest,KRelayClient::DoBMLookupRequest(unsigned long),DRIFT,hard
network-infra,network-infra,KRelayClient,DoBMSellRespond,"KRelayClient::DoBMSellRespond(int, long, unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoBuyExteriorRequest,"KRelayClient::DoBuyExteriorRequest(KPlayer*, int, unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoCancelChangeTongMasterRequest,KRelayClient::DoCancelChangeTongMasterRequest(unsigned long),DRIFT,hard
network-infra,network-infra,KRelayClient,DoChangeNewExtPointRequest,"KRelayClient::DoChangeNewExtPointRequest(unsigned long, int, int, int, int)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoCoinShopBuyItemExRequest,"KRelayClient::DoCoinShopBuyItemExRequest(KPlayer*, unsigned long, unsigned long, int, int, int, unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoCoinShopBuyItemRequest,"KRelayClient::DoCoinShopBuyItemRequest(KPlayer*, unsigned long, unsigned long, int, int, int, unsigned long, unsigned long)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoCorpsChangeLeaderRequest,"KRelayClient::DoCorpsChangeLeaderRequest(unsigned long, unsigned long, unsigned long)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoCorpsCreateRequest,"KRelayClient::DoCorpsCreateRequest(unsigned long, int, char const*)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoCorpsDelMemberRequest,"KRelayClient::DoCorpsDelMemberRequest(unsigned long, unsigned long, unsigned long)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoCorpsDestroyRequest,"KRelayClient::DoCorpsDestroyRequest(unsigned long, unsigned long)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoDelCampNpc,"KRelayClient::DoDelCampNpc(unsigned long, int)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoGameCardBuyCoinRequest,"KRelayClient::DoGameCardBuyCoinRequest(KPlayer*, unsigned long, int)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoGameCardBuyMoneyRequest,"KRelayClient::DoGameCardBuyMoneyRequest(KPlayer*, unsigned long, int)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoGameCardSellCoinRequest,"KRelayClient::DoGameCardSellCoinRequest(KPlayer*, int, int, unsigned char, int, int)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoGameCardSellMoneyRequest,"KRelayClient::DoGameCardSellMoneyRequest(KPlayer*, int, int, unsigned char, int, int)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoGetSeansonRankInfoRequest,"KRelayClient::DoGetSeansonRankInfoRequest(unsigned long, int, int, int)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoHairShopBuyHairRequest,"KRelayClient::DoHairShopBuyHairRequest(KPlayer*, int, unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoInvitationJoinCorpsRequest,"KRelayClient::DoInvitationJoinCorpsRequest(unsigned long, char const*, unsigned long)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoJoinArenaQueueRequest,"KRelayClient::DoJoinArenaQueueRequest(unsigned long, int, unsigned long)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoJoinArenaVisitorQueueRequest,"KRelayClient::DoJoinArenaVisitorQueueRequest(unsigned long, int, int, unsigned long)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoJoinTongBattleFieldQueueRequest,"KRelayClient::DoJoinTongBattleFieldQueueRequest(unsigned long, int, unsigned long)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoLeaveArena,KRelayClient::DoLeaveArena(unsigned long),DRIFT,hard
network-infra,network-infra,KRelayClient,DoLeaveArenaQueueRequest,KRelayClient::DoLeaveArenaQueueRequest(unsigned long),DRIFT,hard
network-infra,network-infra,KRelayClient,DoLeaveArenaVisitorQueueRequest,"KRelayClient::DoLeaveArenaVisitorQueueRequest(unsigned long, int)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoLeaveTongBattleFieldQueueRequest,KRelayClient::DoLeaveTongBattleFieldQueueRequest(unsigned long),DRIFT,hard
network-infra,network-infra,KRelayClient,DoLeaveTongBattleFieldRequest,KRelayClient::DoLeaveTongBattleFieldRequest(unsigned long),DRIFT,hard
network-infra,network-infra,KRelayClient,DoLoadAccountDataRequest,"KRelayClient::DoLoadAccountDataRequest(unsigned long, char const*)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoMibaoVerifyRequest,"KRelayClient::DoMibaoVerifyRequest(unsigned long, PasspodMode, char const*, unsigned long)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoPickupTAEquipsScoreRequest,"KRelayClient::DoPickupTAEquipsScoreRequest(int, unsigned long)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoRemoteTalkMessage,"KRelayClient::DoRemoteTalkMessage(int, unsigned long, char const*, unsigned long, char const*, unsigned int, unsigned char const*)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoReportCampNpcLifePercent,"KRelayClient::DoReportCampNpcLifePercent(unsigned long, int, int)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoReturnTongBindItem,"KRelayClient::DoReturnTongBindItem(unsigned long, unsigned long, int, int, int, unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoReturnTongRepairFund,"KRelayClient::DoReturnTongRepairFund(unsigned long, int)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoRewardsShopBuyByCoinRequest,"KRelayClient::DoRewardsShopBuyByCoinRequest(KPlayer*, int, unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoSaveAccountData,"KRelayClient::DoSaveAccountData(KPlayer*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoSearchMapQueueRequest,"KRelayClient::DoSearchMapQueueRequest(unsigned long, unsigned long)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoSendClientCheckSum,"KRelayClient::DoSendClientCheckSum(unsigned long, unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoSendGMCommandAllGC,"KRelayClient::DoSendGMCommandAllGC(int, char const*)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoSendGMCommandAllGS,KRelayClient::DoSendGMCommandAllGS(char const*),DRIFT,hard
network-infra,network-infra,KRelayClient,DoSendGMCommandToPlayerGS,"KRelayClient::DoSendGMCommandToPlayerGS(char const*, char const*)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoSetNewCampFightValue,"KRelayClient::DoSetNewCampFightValue(int, int, int)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoStackItemInTongRepertoryRequest,"KRelayClient::DoStackItemInTongRepertoryRequest(unsigned long, unsigned long, unsigned char, unsigned char, unsigned char, unsigned short, int, unsigned char, unsigned short, unsigned short)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoSyncAccountData,"KRelayClient::DoSyncAccountData(unsigned long, unsigned char*, unsigned int, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoSyncCampActiveChange,"KRelayClient::DoSyncCampActiveChange(KCAMP, long)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoSyncCorpsBaseDataRequest,"KRelayClient::DoSyncCorpsBaseDataRequest(unsigned long, unsigned long, unsigned long, int)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoSyncCorpsChangeDataRequest,"KRelayClient::DoSyncCorpsChangeDataRequest(unsigned long, long, long, long)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoSyncCorpsListRequest,"KRelayClient::DoSyncCorpsListRequest(unsigned long, unsigned long)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoSyncCorpsMemberDataRequest,"KRelayClient::DoSyncCorpsMemberDataRequest(unsigned long, unsigned long, unsigned long, int)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoSyncCorpsRankListRequest,"KRelayClient::DoSyncCorpsRankListRequest(unsigned long, int, int)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoSyncFellowshipPlayerMiniAvatar,"KRelayClient::DoSyncFellowshipPlayerMiniAvatar(unsigned long, unsigned long, int)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoSyncGSNewExtPoint,"KRelayClient::DoSyncGSNewExtPoint(KPlayer*, int, int)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoSyncNewExtPointRequest,"KRelayClient::DoSyncNewExtPointRequest(unsigned long, int, int)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoSyncTongHistoryRequest,"KRelayClient::DoSyncTongHistoryRequest(unsigned long, unsigned long, unsigned char)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoSyncTongSimpleInfoRequest,"KRelayClient::DoSyncTongSimpleInfoRequest(unsigned long, int, unsigned long*)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoTongFundRepairRequest,"KRelayClient::DoTongFundRepairRequest(unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, int, int, int)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoTongTechTreeProduceItemRespond,"KRelayClient::DoTongTechTreeProduceItemRespond(int, unsigned long, int, int, int, int, int, unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoTransferLog,"KRelayClient::DoTransferLog(void*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoUpdateCorpsValue,"KRelayClient::DoUpdateCorpsValue(unsigned long, int, int, unsigned long*, int*, int*)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoUpdateSingleDungeonScore,"KRelayClient::DoUpdateSingleDungeonScore(unsigned long, unsigned long, unsigned long, int)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoUpdateTongMemberEquipScore,"KRelayClient::DoUpdateTongMemberEquipScore(unsigned long, int)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoUploadGSTongWarKillStat,"KRelayClient::DoUploadGSTongWarKillStat(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,DoVerifyTrustResult,"KRelayClient::DoVerifyTrustResult(unsigned long, int, unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,DumpPakStat,KRelayClient::DumpPakStat(),DRIFT,hard
network-infra,network-infra,KRelayClient,OnAcceptJoinArenaRespond,"KRelayClient::OnAcceptJoinArenaRespond(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnAcceptJoinTongBattleFieldRespond,"KRelayClient::OnAcceptJoinTongBattleFieldRespond(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnAccountEndTimeOfFee,"KRelayClient::OnAccountEndTimeOfFee(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnAddCampNpcInfo,"KRelayClient::OnAddCampNpcInfo(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnAntiFarmerIPMonitorBroadcast,"KRelayClient::OnAntiFarmerIPMonitorBroadcast(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnApplyFellowshipPlayerMiniAvatar,"KRelayClient::OnApplyFellowshipPlayerMiniAvatar(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnApplyGSNewExtPoint,"KRelayClient::OnApplyGSNewExtPoint(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnApplyTongCacheRespond,"KRelayClient::OnApplyTongCacheRespond(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnArenaNotify,"KRelayClient::OnArenaNotify(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnBMBidCancelRespond,"KRelayClient::OnBMBidCancelRespond(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnBMBidRespond,"KRelayClient::OnBMBidRespond(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnBMLookupRespond,"KRelayClient::OnBMLookupRespond(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnBMSellRequest,"KRelayClient::OnBMSellRequest(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnBroadcastTongWarTotalKill,"KRelayClient::OnBroadcastTongWarTotalKill(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnCancelInvitationJoinCorps,"KRelayClient::OnCancelInvitationJoinCorps(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnChangeNewExtPointRespond,"KRelayClient::OnChangeNewExtPointRespond(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnCoinShopBuyItemExRespond,"KRelayClient::OnCoinShopBuyItemExRespond(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnCoinShopBuyItemRespond,"KRelayClient::OnCoinShopBuyItemRespond(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnCorpsOperationRespond,"KRelayClient::OnCorpsOperationRespond(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnDelCampNpcInfo,"KRelayClient::OnDelCampNpcInfo(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnDeleteDirectMentorRecord,"KRelayClient::OnDeleteDirectMentorRecord(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnForceUpdateSingleDungeonScore,"KRelayClient::OnForceUpdateSingleDungeonScore(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnGameCardBuyCoinRespond,"KRelayClient::OnGameCardBuyCoinRespond(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnGameCardBuyMoneyRespond,"KRelayClient::OnGameCardBuyMoneyRespond(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnGameCardSellCoinRespond,"KRelayClient::OnGameCardSellCoinRespond(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnGameCardSellMoneyRespond,"KRelayClient::OnGameCardSellMoneyRespond(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnGetSeansonRankInfoRespond,"KRelayClient::OnGetSeansonRankInfoRespond(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnJoinArenaQueueRespond,"KRelayClient::OnJoinArenaQueueRespond(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnJoinArenaVisitorQueueRespond,"KRelayClient::OnJoinArenaVisitorQueueRespond(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnJoinTongBattleFieldQueueRespond,"KRelayClient::OnJoinTongBattleFieldQueueRespond(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnLeaveArenaQueueRespond,"KRelayClient::OnLeaveArenaQueueRespond(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnLeaveArenaRespond,"KRelayClient::OnLeaveArenaRespond(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnLeaveArenaVisitorQueueRespond,"KRelayClient::OnLeaveArenaVisitorQueueRespond(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnLeaveTongBattleFieldQueueRespond,"KRelayClient::OnLeaveTongBattleFieldQueueRespond(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnLeaveTongBattleFieldRespond,"KRelayClient::OnLeaveTongBattleFieldRespond(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnLoadAccountData,"KRelayClient::OnLoadAccountData(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnMibaoVerifyRespond,"KRelayClient::OnMibaoVerifyRespond(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnPutTongRepertoryItemFailRespond,"KRelayClient::OnPutTongRepertoryItemFailRespond(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnRemoteRoleHomeCenterDisconnectNotify,"KRelayClient::OnRemoteRoleHomeCenterDisconnectNotify(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnRemoteTalkMessage,"KRelayClient::OnRemoteTalkMessage(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnSaveAccountDataRespond,"KRelayClient::OnSaveAccountDataRespond(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnSearchMapQueueRespond,"KRelayClient::OnSearchMapQueueRespond(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnStackTongRepertoryItemFailRespond,"KRelayClient::OnStackTongRepertoryItemFailRespond(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnSwitchAntiFarmer,"KRelayClient::OnSwitchAntiFarmer(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnSyncAccountData,"KRelayClient::OnSyncAccountData(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnSyncArenaStatisticsDataRespond,"KRelayClient::OnSyncArenaStatisticsDataRespond(unsigned char*, unsigned int)",DRIFT,hard
network-infra,network-infra,KRelayClient,OnSyncCoinOperatingFlag,"KRelayClient::OnSyncCoinOperatingFlag(unsigned char*, unsigned int)",DRIFT,hard
